frame_num,player_1_number_of_shots,player_1_total_shot_speed,player_1_last_shot_speed,player_1_total_player_speed,player_1_last_player_speed,player_2_number_of_shots,player_2_total_shot_speed,player_2_last_shot_speed,player_2_total_player_speed,player_2_last_player_speed,player_1_average_shot_speed,player_2_average_shot_speed
119,2.0,78.35597676571436,45.28890621224198,4.541507202539779,4.541507202539779,1.0,42.93306679815349,42.93306679815349,10.700144240600451,8.979824421347706,39.17798838285718,42.93306679815349
120,2.0,78.35597676571436,45.28890621224198,4.541507202539779,4.541507202539779,1.0,42.93306679815349,42.93306679815349,10.700144240600451,8.979824421347706,39.17798838285718,42.93306679815349
121,2.0,78.35597676571436,45.28890621224198,4.541507202539779,4.541507202539779,1.0,42.93306679815349,42.93306679815349,10.700144240600451,8.979824421347706,39.17798838285718,42.93306679815349
122,2.0,78.35597676571436,45.28890621224198,4.541507202539779,4.541507202539779,1.0,42.93306679815349,42.93306679815349,10.700144240600451,8.979824421347706,39.17798838285718,42.93306679815349
123,2.0,78.35597676571436,45.28890621224198,4.541507202539779,4.541507202539779,1.0,42.93306679815349,42.93306679815349,10.700144240600451,8.979824421347706,39.17798838285718,42.93306679815349
124,2.0,78.35597676571436,45.28890621224198,4.541507202539779,4.541507202539779,1.0,42.93306679815349,42.93306679815349,10.700144240600451,8.979824421347706,39.17798838285718,42.93306679815349
125,2.0,78.35597676571436,45.28890621224198,4.541507202539779,4.541507202539779,1.0,42.93306679815349,42.93306679815349,10.700144240600451,8.979824421347706,39.17798838285718,42.93306679815349
126,2.0,78.35597676571436,45.28890621224198,4.541507202539779,4.541507202539779,1.0,42.93306679815349,42.93306679815349,10.700144240600451,8.979824421347706,39.17798838285718,42.93306679815349
127,2.0,78.35597676571436,45.28890621224198,4.541507202539779,4.541507202539779,1.0,42.93306679815349,42.93306679815349,10.700144240600451,8.979824421347706,39.17798838285718,42.93306679815349
128,2.0,78.35597676571436,45.28890621224198,4.541507202539779,4.541507202539779,1.0,42.93306679815349,42.93306679815349,10.700144240600451,8.979824421347706,39.17798838285718,42.93306679815349
129,2.0,78.35597676571436,45.28890621224198,4.541507202539779,4.541507202539779,1.0,42.93306679815349,42.93306679815349,10.700144240600451,8.979824421347706,39.17798838285718,42.93306679815349
130,2.0,78.35597676571436,45.28890621224198,4.541507202539779,4.541507202539779,1.0,42.93306679815349,42.93306679815349,10.700144240600451,8.979824421347706,39.17798838285718,42.93306679815349
131,2.0,78.35597676571436,45.28890621224198,11.235978182372488,6.69447097983271,2.0,75.24329409248533,32.31022729433184,10.700144240600451,8.979824421347706,39.17798838285718,37.621647046242664
132,2.0,78.35597676571436,45.28890621224198,11.235978182372488,6.69447097983271,2.0,75.24329409248533,32.31022729433184,10.700144240600451,8.979824421347706,39.17798838285718,37.621647046242664
133,2.0,78.35597676571436,45.28890621224198,11.235978182372488,6.69447097983271,2.0,75.24329409248533,32.31022729433184,10.700144240600451,8.979824421347706,39.17798838285718,37.621647046242664
134,2.0,78.35597676571436,45.28890621224198,11.235978182372488,6.69447097983271,2.0,75.24329409248533,32.31022729433184,10.700144240600451,8.979824421347706,39.17798838285718,37.621647046242664
135,2.0,78.35597676571436,45.28890621224198,11.235978182372488,6.69447097983271,2.0,75.24329409248533,32.31022729433184,10.700144240600451,8.979824421347706,39.17798838285718,37.621647046242664
136,2.0,78.35597676571436,45.28890621224198,11.235978182372488,6.69447097983271,2.0,75.24329409248533,32.31022729433184,10.700144240600451,8.979824421347706,39.17798838285718,37.621647046242664
137,2.0,78.35597676571436,45.28890621224198,11.235978182372488,6.69447097983271,2.0,75.24329409248533,32.31022729433184,10.700144240600451,8.979824421347706,39.17798838285718,37.621647046242664
138,2.0,78.35597676571436,45.28890621224198,11.235978182372488,6.69447097983271,2.0,75.24329409248533,32.31022729433184,10.700144240600451,8.979824421347706,39.17798838285718,37.621647046242664
139,2.0,78.35597676571436,45.28890621224198,11.235978182372488,6.69447097983271,2.0,75.24329409248533,32.31022729433184,10.700144240600451,8.979824421347706,39.17798838285718,37.621647046242664
140,2.0,78.35597676571436,45.28890621224198,11.235978182372488,6.69447097983271,2.0,75.24329409248533,32.31022729433184,10.700144240600451,8.979824421347706,39.17798838285718,37.621647046242664
141,2.0,78.35597676571436,45.28890621224198,11.235978182372488,6.69447097983271,2.0,75.24329409248533,32.31022729433184,10.700144240600451,8.979824421347706,39.17798838285718,37.621647046242664
142,2.0,78.35597676571436,45.28890621224198,11.235978182372488,6.69447097983271,2.0,75.24329409248533,32.31022729433184,10.700144240600451,8.979824421347706,39.17798838285718,37.621647046242664
143,2.0,78.35597676571436,45.28890621224198,11.235978182372488,6.69447097983271,2.0,75.24329409248533,32.31022729433184,10.700144240600451,8.979824421347706,39.17798838285718,37.621647046242664
144,2.0,78.35597676571436,45.28890621224198,11.235978182372488,6.69447097983271,2.0,75.24329409248533,32.31022729433184,10.700144240600451,8.979824421347706,39.17798838285718,37.621647046242664
145,2.0,78.35597676571436,45.28890621224198,11.235978182372488,6.69447097983271,2.0,75.24329409248533,32.31022729433184,10.700144240600451,8.979824421347706,39.17798838285718,37.621647046242664
146,2.0,78.35597676571436,45.28890621224198,11.235978182372488,6.69447097983271,2.0,75.24329409248533,32.31022729433184,10.700144240600451,8.979824421347706,39.17798838285718,37.621647046242664
147,2.0,78.35597676571436,45.28890621224198,11.235978182372488,6.69447097983271,2.0,75.24329409248533,32.31022729433184,10.700144240600451,8.979824421347706,39.17798838285718,37.621647046242664
148,2.0,78.35597676571436,45.28890621224198,11.235978182372488,6.69447097983271,2.0,75.24329409248533,32.31022729433184,10.700144240600451,8.979824421347706,39.17798838285718,37.621647046242664
149,2.0,78.35597676571436,45.28890621224198,11.235978182372488,6.69447097983271,2.0,75.24329409248533,32.31022729433184,10.700144240600451,8.979824421347706,39.17798838285718,37.621647046242664
150,2.0,78.35597676571436,45.28890621224198,11.235978182372488,6.69447097983271,2.0,75.24329409248533,32.31022729433184,10.700144240600451,8.979824421347706,39.17798838285718,37.621647046242664
151,2.0,78.35597676571436,45.28890621224198,11.235978182372488,6.69447097983271,2.0,75.24329409248533,32.31022729433184,10.700144240600451,8.979824421347706,39.17798838285718,37.621647046242664
152,2.0,78.35597676571436,45.28890621224198,11.235978182372488,6.69447097983271,2.0,75.24329409248533,32.31022729433184,10.700144240600451,8.979824421347706,39.17798838285718,37.621647046242664
153,2.0,78.35597676571436,45.28890621224198,11.235978182372488,6.69447097983271,2.0,75.24329409248533,32.31022729433184,10.700144240600451,8.979824421347706,39.17798838285718,37.621647046242664
154,2.0,78.35597676571436,45.28890621224198,11.235978182372488,6.69447097983271,2.0,75.24329409248533,32.31022729433184,10.700144240600451,8.979824421347706,39.17798838285718,37.621647046242664
155,2.0,78.35597676571436,45.28890621224198,11.235978182372488,6.69447097983271,2.0,75.24329409248533,32.31022729433184,10.700144240600451,8.979824421347706,39.17798838285718,37.621647046242664
156,2.0,78.35597676571436,45.28890621224198,11.235978182372488,6.69447097983271,2.0,75.24329409248533,32.31022729433184,10.700144240600451,8.979824421347706,39.17798838285718,37.621647046242664
157,2.0,78.35597676571436,45.28890621224198,11.235978182372488,6.69447097983271,2.0,75.24329409248533,32.31022729433184,10.700144240600451,8.979824421347706,39.17798838285718,37.621647046242664
158,2.0,78.35597676571436,45.28890621224198,11.235978182372488,6.69447097983271,2.0,75.24329409248533,32.31022729433184,10.700144240600451,8.979824421347706,39.17798838285718,37.621647046242664
159,2.0,78.35597676571436,45.28890621224198,11.235978182372488,6.69447097983271,2.0,75.24329409248533,32.31022729433184,10.700144240600451,8.979824421347706,39.17798838285718,37.621647046242664
160,2.0,78.35597676571436,45.28890621224198,11.235978182372488,6.69447097983271,2.0,75.24329409248533,32.31022729433184,10.700144240600451,8.979824421347706,39.17798838285718,37.621647046242664
161,2.0,78.35597676571436,45.28890621224198,11.235978182372488,6.69447097983271,2.0,75.24329409248533,32.31022729433184,10.700144240600451,8.979824421347706,39.17798838285718,37.621647046242664
162,2.0,78.35597676571436,45.28890621224198,11.235978182372488,6.69447097983271,2.0,75.24329409248533,32.31022729433184,10.700144240600451,8.979824421347706,39.17798838285718,37.621647046242664
163,2.0,78.35597676571436,45.28890621224198,11.235978182372488,6.69447097983271,2.0,75.24329409248533,32.31022729433184,10.700144240600451,8.979824421347706,39.17798838285718,37.621647046242664
164,2.0,78.35597676571436,45.28890621224198,11.235978182372488,6.69447097983271,2.0,75.24329409248533,32.31022729433184,10.700144240600451,8.979824421347706,39.17798838285718,37.621647046242664
165,2.0,78.35597676571436,45.28890621224198,11.235978182372488,6.69447097983271,2.0,75.24329409248533,32.31022729433184,10.700144240600451,8.979824421347706,39.17798838285718,37.621647046242664
166,2.0,78.35597676571436,45.28890621224198,11.235978182372488,6.69447097983271,2.0,75.24329409248533,32.31022729433184,10.700144240600451,8.979824421347706,39.17798838285718,37.621647046242664
167,2.0,78.35597676571436,45.28890621224198,11.235978182372488,6.69447097983271,2.0,75.24329409248533,32.31022729433184,10.700144240600451,8.979824421347706,39.17798838285718,37.621647046242664
168,2.0,78.35597676571436,45.28890621224198,11.235978182372488,6.69447097983271,2.0,75.24329409248533,32.31022729433184,10.700144240600451,8.979824421347706,39.17798838285718,37.621647046242664
169,2.0,78.35597676571436,45.28890621224198,11.235978182372488,6.69447097983271,2.0,75.24329409248533,32.31022729433184,10.700144240600451,8.979824421347706,39.17798838285718,37.621647046242664
170,2.0,78.35597676571436,45.28890621224198,11.235978182372488,6.69447097983271,2.0,75.24329409248533,32.31022729433184,10.700144240600451,8.979824421347706,39.17798838285718,37.621647046242664
171,2.0,78.35597676571436,45.28890621224198,11.235978182372488,6.69447097983271,2.0,75.24329409248533,32.31022729433184,10.700144240600451,8.979824421347706,39.17798838285718,37.621647046242664
172,2.0,78.35597676571436,45.28890621224198,11.235978182372488,6.69447097983271,2.0,75.24329409248533,32.31022729433184,10.700144240600451,8.979824421347706,39.17798838285718,37.621647046242664
173,2.0,78.35597676571436,45.28890621224198,11.235978182372488,6.69447097983271,2.0,75.24329409248533,32.31022729433184,10.700144240600451,8.979824421347706,39.17798838285718,37.621647046242664
174,2.0,78.35597676571436,45.28890621224198,11.235978182372488,6.69447097983271,2.0,75.24329409248533,32.31022729433184,10.700144240600451,8.979824421347706,39.17798838285718,37.621647046242664
175,2.0,78.35597676571436,45.28890621224198,11.235978182372488,6.69447097983271,2.0,75.24329409248533,32.31022729433184,10.700144240600451,8.979824421347706,39.17798838285718,37.621647046242664
176,2.0,78.35597676571436,45.28890621224198,11.235978182372488,6.69447097983271,2.0,75.24329409248533,32.31022729433184,10.700144240600451,8.979824421347706,39.17798838285718,37.621647046242664
177,2.0,78.35597676571436,45.28890621224198,11.235978182372488,6.69447097983271,2.0,75.24329409248533,32.31022729433184,10.700144240600451,8.979824421347706,39.17798838285718,37.621647046242664
178,2.0,78.35597676571436,45.28890621224198,11.235978182372488,6.69447097983271,2.0,75.24329409248533,32.31022729433184,10.700144240600451,8.979824421347706,39.17798838285718,37.621647046242664
179,2.0,78.35597676571436,45.28890621224198,11.235978182372488,6.69447097983271,2.0,75.24329409248533,32.31022729433184,10.700144240600451,8.979824421347706,39.17798838285718,37.621647046242664
180,2.0,78.35597676571436,45.28890621224198,11.235978182372488,6.69447097983271,2.0,75.24329409248533,32.31022729433184,10.700144240600451,8.979824421347706,39.17798838285718,37.621647046242664
181,2.0,78.35597676571436,45.28890621224198,11.235978182372488,6.69447097983271,2.0,75.24329409248533,32.31022729433184,10.700144240600451,8.979824421347706,39.17798838285718,37.621647046242664
182,2.0,78.35597676571436,45.28890621224198,11.235978182372488,6.69447097983271,2.0,75.24329409248533,32.31022729433184,10.700144240600451,8.979824421347706,39.17798838285718,37.621647046242664
183,2.0,78.35597676571436,45.28890621224198,11.235978182372488,6.69447097983271,2.0,75.24329409248533,32.31022729433184,10.700144240600451,8.979824421347706,39.17798838285718,37.621647046242664
184,2.0,78.35597676571436,45.28890621224198,11.235978182372488,6.69447097983271,2.0,75.24329409248533,32.31022729433184,10.700144240600451,8.979824421347706,39.17798838285718,37.621647046242664
185,2.0,78.35597676571436,45.28890621224198,11.235978182372488,6.69447097983271,2.0,75.24329409248533,32.31022729433184,10.700144240600451,8.979824421347706,39.17798838285718,37.621647046242664
186,2.0,78.35597676571436,45.28890621224198,11.235978182372488,6.69447097983271,2.0,75.24329409248533,32.31022729433184,10.700144240600451,8.979824421347706,39.17798838285718,37.621647046242664
187,2.0,78.35597676571436,45.28890621224198,11.235978182372488,6.69447097983271,2.0,75.24329409248533,32.31022729433184,10.700144240600451,8.979824421347706,39.17798838285718,37.621647046242664
188,2.0,78.35597676571436,45.28890621224198,11.235978182372488,6.69447097983271,2.0,75.24329409248533,32.31022729433184,10.700144240600451,8.979824421347706,39.17798838285718,37.621647046242664
189,2.0,78.35597676571436,45.28890621224198,11.235978182372488,6.69447097983271,2.0,75.24329409248533,32.31022729433184,10.700144240600451,8.979824421347706,39.17798838285718,37.621647046242664
190,2.0,78.35597676571436,45.28890621224198,11.235978182372488,6.69447097983271,2.0,75.24329409248533,32.31022729433184,10.700144240600451,8.979824421347706,39.17798838285718,37.621647046242664
191,2.0,78.35597676571436,45.28890621224198,11.235978182372488,6.69447097983271,2.0,75.24329409248533,32.31022729433184,10.700144240600451,8.979824421347706,39.17798838285718,37.621647046242664
192,2.0,78.35597676571436,45.28890621224198,11.235978182372488,6.69447097983271,2.0,75.24329409248533,32.31022729433184,10.700144240600451,8.979824421347706,39.17798838285718,37.621647046242664
193,2.0,78.35597676571436,45.28890621224198,11.235978182372488,6.69447097983271,2.0,75.24329409248533,32.31022729433184,10.700144240600451,8.979824421347706,39.17798838285718,37.621647046242664
194,2.0,78.35597676571436,45.28890621224198,11.235978182372488,6.69447097983271,2.0,75.24329409248533,32.31022729433184,10.700144240600451,8.979824421347706,39.17798838285718,37.621647046242664
195,2.0,78.35597676571436,45.28890621224198,11.235978182372488,6.69447097983271,2.0,75.24329409248533,32.31022729433184,10.700144240600451,8.979824421347706,39.17798838285718,37.621647046242664
196,2.0,78.35597676571436,45.28890621224198,11.235978182372488,6.69447097983271,2.0,75.24329409248533,32.31022729433184,10.700144240600451,8.979824421347706,39.17798838285718,37.621647046242664
197,2.0,78.35597676571436,45.28890621224198,11.235978182372488,6.69447097983271,2.0,75.24329409248533,32.31022729433184,10.700144240600451,8.979824421347706,39.17798838285718,37.621647046242664
198,2.0,78.35597676571436,45.28890621224198,11.235978182372488,6.69447097983271,2.0,75.24329409248533,32.31022729433184,10.700144240600451,8.979824421347706,39.17798838285718,37.621647046242664
199,2.0,78.35597676571436,45.28890621224198,11.235978182372488,6.69447097983271,2.0,75.24329409248533,32.31022729433184,10.700144240600451,8.979824421347706,39.17798838285718,37.621647046242664
200,2.0,78.35597676571436,45.28890621224198,11.235978182372488,6.69447097983271,2.0,75.24329409248533,32.31022729433184,10.700144240600451,8.979824421347706,39.17798838285718,37.621647046242664
201,2.0,78.35597676571436,45.28890621224198,11.235978182372488,6.69447097983271,2.0,75.24329409248533,32.31022729433184,10.700144240600451,8.979824421347706,39.17798838285718,37.621647046242664
202,2.0,78.35597676571436,45.28890621224198,11.235978182372488,6.69447097983271,2.0,75.24329409248533,32.31022729433184,10.700144240600451,8.979824421347706,39.17798838285718,37.621647046242664
203,2.0,78.35597676571436,45.28890621224198,11.235978182372488,6.69447097983271,2.0,75.24329409248533,32.31022729433184,10.700144240600451,8.979824421347706,39.17798838285718,37.621647046242664
204,2.0,78.35597676571436,45.28890621224198,11.235978182372488,6.69447097983271,2.0,75.24329409248533,32.31022729433184,10.700144240600451,8.979824421347706,39.17798838285718,37.621647046242664
205,2.0,78.35597676571436,45.28890621224198,11.235978182372488,6.69447097983271,2.0,75.24329409248533,32.31022729433184,10.700144240600451,8.979824421347706,39.17798838285718,37.621647046242664
206,2.0,78.35597676571436,45.28890621224198,11.235978182372488,6.69447097983271,2.0,75.24329409248533,32.31022729433184,10.700144240600451,8.979824421347706,39.17798838285718,37.621647046242664
207,2.0,78.35597676571436,45.28890621224198,11.235978182372488,6.69447097983271,2.0,75.24329409248533,32.31022729433184,10.700144240600451,8.979824421347706,39.17798838285718,37.621647046242664
208,2.0,78.35597676571436,45.28890621224198,11.235978182372488,6.69447097983271,2.0,75.24329409248533,32.31022729433184,10.700144240600451,8.979824421347706,39.17798838285718,37.621647046242664
209,2.0,78.35597676571436,45.28890621224198,11.235978182372488,6.69447097983271,2.0,75.24329409248533,32.31022729433184,10.700144240600451,8.979824421347706,39.17798838285718,37.621647046242664
210,2.0,78.35597676571436,45.28890621224198,11.235978182372488,6.69447097983271,2.0,75.24329409248533,32.31022729433184,10.700144240600451,8.979824421347706,39.17798838285718,37.621647046242664
211,2.0,78.35597676571436,45.28890621224198,11.235978182372488,6.69447097983271,2.0,75.24329409248533,32.31022729433184,10.700144240600451,8.979824421347706,39.17798838285718,37.621647046242664
212,2.0,78.35597676571436,45.28890621224198,11.235978182372488,6.69447097983271,2.0,75.24329409248533,32.31022729433184,10.700144240600451,8.979824421347706,39.17798838285718,37.621647046242664
213,2.0,78.35597676571436,45.28890621224198,11.235978182372488,6.69447097983271,2.0,75.24329409248533,32.31022729433184,10.700144240600451,8.979824421347706,39.17798838285718,37.621647046242664
