frame_num,player_1_number_of_shots,player_1_total_shot_speed,player_1_last_shot_speed,player_1_total_player_speed,player_1_last_player_speed,player_2_number_of_shots,player_2_total_shot_speed,player_2_last_shot_speed,player_2_total_player_speed,player_2_last_player_speed,player_1_average_shot_speed,player_2_average_shot_speed,player_1_average_player_speed,player_2_average_player_speed
0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,
1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,
2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,
3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,
4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,
5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,
6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,
7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,
8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,
9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,
10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,
11,1.0,33.06707055347237,33.06707055347237,0.0,0.0,0.0,0.0,0.0,1.7203198192527456,1.7203198192527456,33.06707055347237,,,1.7203198192527456
12,1.0,33.06707055347237,33.06707055347237,0.0,0.0,0.0,0.0,0.0,1.7203198192527456,1.7203198192527456,33.06707055347237,,,1.7203198192527456
13,1.0,33.06707055347237,33.06707055347237,0.0,0.0,0.0,0.0,0.0,1.7203198192527456,1.7203198192527456,33.06707055347237,,,1.7203198192527456
14,1.0,33.06707055347237,33.06707055347237,0.0,0.0,0.0,0.0,0.0,1.7203198192527456,1.7203198192527456,33.06707055347237,,,1.7203198192527456
15,1.0,33.06707055347237,33.06707055347237,0.0,0.0,0.0,0.0,0.0,1.7203198192527456,1.7203198192527456,33.06707055347237,,,1.7203198192527456
16,1.0,33.06707055347237,33.06707055347237,0.0,0.0,0.0,0.0,0.0,1.7203198192527456,1.7203198192527456,33.06707055347237,,,1.7203198192527456
17,1.0,33.06707055347237,33.06707055347237,0.0,0.0,0.0,0.0,0.0,1.7203198192527456,1.7203198192527456,33.06707055347237,,,1.7203198192527456
18,1.0,33.06707055347237,33.06707055347237,0.0,0.0,0.0,0.0,0.0,1.7203198192527456,1.7203198192527456,33.06707055347237,,,1.7203198192527456
19,1.0,33.06707055347237,33.06707055347237,0.0,0.0,0.0,0.0,0.0,1.7203198192527456,1.7203198192527456,33.06707055347237,,,1.7203198192527456
20,1.0,33.06707055347237,33.06707055347237,0.0,0.0,0.0,0.0,0.0,1.7203198192527456,1.7203198192527456,33.06707055347237,,,1.7203198192527456
21,1.0,33.06707055347237,33.06707055347237,0.0,0.0,0.0,0.0,0.0,1.7203198192527456,1.7203198192527456,33.06707055347237,,,1.7203198192527456
22,1.0,33.06707055347237,33.06707055347237,0.0,0.0,0.0,0.0,0.0,1.7203198192527456,1.7203198192527456,33.06707055347237,,,1.7203198192527456
23,1.0,33.06707055347237,33.06707055347237,0.0,0.0,0.0,0.0,0.0,1.7203198192527456,1.7203198192527456,33.06707055347237,,,1.7203198192527456
24,1.0,33.06707055347237,33.06707055347237,0.0,0.0,0.0,0.0,0.0,1.7203198192527456,1.7203198192527456,33.06707055347237,,,1.7203198192527456
25,1.0,33.06707055347237,33.06707055347237,0.0,0.0,0.0,0.0,0.0,1.7203198192527456,1.7203198192527456,33.06707055347237,,,1.7203198192527456
26,1.0,33.06707055347237,33.06707055347237,0.0,0.0,0.0,0.0,0.0,1.7203198192527456,1.7203198192527456,33.06707055347237,,,1.7203198192527456
27,1.0,33.06707055347237,33.06707055347237,0.0,0.0,0.0,0.0,0.0,1.7203198192527456,1.7203198192527456,33.06707055347237,,,1.7203198192527456
28,1.0,33.06707055347237,33.06707055347237,0.0,0.0,0.0,0.0,0.0,1.7203198192527456,1.7203198192527456,33.06707055347237,,,1.7203198192527456
29,1.0,33.06707055347237,33.06707055347237,0.0,0.0,0.0,0.0,0.0,1.7203198192527456,1.7203198192527456,33.06707055347237,,,1.7203198192527456
30,1.0,33.06707055347237,33.06707055347237,0.0,0.0,0.0,0.0,0.0,1.7203198192527456,1.7203198192527456,33.06707055347237,,,1.7203198192527456
31,1.0,33.06707055347237,33.06707055347237,0.0,0.0,0.0,0.0,0.0,1.7203198192527456,1.7203198192527456,33.06707055347237,,,1.7203198192527456
32,1.0,33.06707055347237,33.06707055347237,0.0,0.0,0.0,0.0,0.0,1.7203198192527456,1.7203198192527456,33.06707055347237,,,1.7203198192527456
33,1.0,33.06707055347237,33.06707055347237,0.0,0.0,0.0,0.0,0.0,1.7203198192527456,1.7203198192527456,33.06707055347237,,,1.7203198192527456
34,1.0,33.06707055347237,33.06707055347237,0.0,0.0,0.0,0.0,0.0,1.7203198192527456,1.7203198192527456,33.06707055347237,,,1.7203198192527456
35,1.0,33.06707055347237,33.06707055347237,0.0,0.0,0.0,0.0,0.0,1.7203198192527456,1.7203198192527456,33.06707055347237,,,1.7203198192527456
36,1.0,33.06707055347237,33.06707055347237,0.0,0.0,0.0,0.0,0.0,1.7203198192527456,1.7203198192527456,33.06707055347237,,,1.7203198192527456
37,1.0,33.06707055347237,33.06707055347237,0.0,0.0,0.0,0.0,0.0,1.7203198192527456,1.7203198192527456,33.06707055347237,,,1.7203198192527456
38,1.0,33.06707055347237,33.06707055347237,0.0,0.0,0.0,0.0,0.0,1.7203198192527456,1.7203198192527456,33.06707055347237,,,1.7203198192527456
39,1.0,33.06707055347237,33.06707055347237,0.0,0.0,0.0,0.0,0.0,1.7203198192527456,1.7203198192527456,33.06707055347237,,,1.7203198192527456
40,1.0,33.06707055347237,33.06707055347237,0.0,0.0,0.0,0.0,0.0,1.7203198192527456,1.7203198192527456,33.06707055347237,,,1.7203198192527456
41,1.0,33.06707055347237,33.06707055347237,0.0,0.0,0.0,0.0,0.0,1.7203198192527456,1.7203198192527456,33.06707055347237,,,1.7203198192527456
42,1.0,33.06707055347237,33.06707055347237,0.0,0.0,0.0,0.0,0.0,1.7203198192527456,1.7203198192527456,33.06707055347237,,,1.7203198192527456
43,1.0,33.06707055347237,33.06707055347237,0.0,0.0,0.0,0.0,0.0,1.7203198192527456,1.7203198192527456,33.06707055347237,,,1.7203198192527456
44,1.0,33.06707055347237,33.06707055347237,0.0,0.0,0.0,0.0,0.0,1.7203198192527456,1.7203198192527456,33.06707055347237,,,1.7203198192527456
45,1.0,33.06707055347237,33.06707055347237,0.0,0.0,0.0,0.0,0.0,1.7203198192527456,1.7203198192527456,33.06707055347237,,,1.7203198192527456
46,1.0,33.06707055347237,33.06707055347237,0.0,0.0,0.0,0.0,0.0,1.7203198192527456,1.7203198192527456,33.06707055347237,,,1.7203198192527456
47,1.0,33.06707055347237,33.06707055347237,0.0,0.0,0.0,0.0,0.0,1.7203198192527456,1.7203198192527456,33.06707055347237,,,1.7203198192527456
48,1.0,33.06707055347237,33.06707055347237,0.0,0.0,0.0,0.0,0.0,1.7203198192527456,1.7203198192527456,33.06707055347237,,,1.7203198192527456
49,1.0,33.06707055347237,33.06707055347237,0.0,0.0,0.0,0.0,0.0,1.7203198192527456,1.7203198192527456,33.06707055347237,,,1.7203198192527456
50,1.0,33.06707055347237,33.06707055347237,0.0,0.0,0.0,0.0,0.0,1.7203198192527456,1.7203198192527456,33.06707055347237,,,1.7203198192527456
51,1.0,33.06707055347237,33.06707055347237,0.0,0.0,0.0,0.0,0.0,1.7203198192527456,1.7203198192527456,33.06707055347237,,,1.7203198192527456
52,1.0,33.06707055347237,33.06707055347237,0.0,0.0,0.0,0.0,0.0,1.7203198192527456,1.7203198192527456,33.06707055347237,,,1.7203198192527456
53,1.0,33.06707055347237,33.06707055347237,0.0,0.0,0.0,0.0,0.0,1.7203198192527456,1.7203198192527456,33.06707055347237,,,1.7203198192527456
54,1.0,33.06707055347237,33.06707055347237,0.0,0.0,0.0,0.0,0.0,1.7203198192527456,1.7203198192527456,33.06707055347237,,,1.7203198192527456
55,1.0,33.06707055347237,33.06707055347237,0.0,0.0,0.0,0.0,0.0,1.7203198192527456,1.7203198192527456,33.06707055347237,,,1.7203198192527456
56,1.0,33.06707055347237,33.06707055347237,0.0,0.0,0.0,0.0,0.0,1.7203198192527456,1.7203198192527456,33.06707055347237,,,1.7203198192527456
57,1.0,33.06707055347237,33.06707055347237,0.0,0.0,0.0,0.0,0.0,1.7203198192527456,1.7203198192527456,33.06707055347237,,,1.7203198192527456
58,1.0,33.06707055347237,33.06707055347237,4.541507202539779,4.541507202539779,1.0,42.93306679815349,42.93306679815349,1.7203198192527456,1.7203198192527456,33.06707055347237,42.93306679815349,4.541507202539779,1.7203198192527456
59,1.0,33.06707055347237,33.06707055347237,4.541507202539779,4.541507202539779,1.0,42.93306679815349,42.93306679815349,1.7203198192527456,1.7203198192527456,33.06707055347237,42.93306679815349,4.541507202539779,1.7203198192527456
60,1.0,33.06707055347237,33.06707055347237,4.541507202539779,4.541507202539779,1.0,42.93306679815349,42.93306679815349,1.7203198192527456,1.7203198192527456,33.06707055347237,42.93306679815349,4.541507202539779,1.7203198192527456
61,1.0,33.06707055347237,33.06707055347237,4.541507202539779,4.541507202539779,1.0,42.93306679815349,42.93306679815349,1.7203198192527456,1.7203198192527456,33.06707055347237,42.93306679815349,4.541507202539779,1.7203198192527456
62,1.0,33.06707055347237,33.06707055347237,4.541507202539779,4.541507202539779,1.0,42.93306679815349,42.93306679815349,1.7203198192527456,1.7203198192527456,33.06707055347237,42.93306679815349,4.541507202539779,1.7203198192527456
63,1.0,33.06707055347237,33.06707055347237,4.541507202539779,4.541507202539779,1.0,42.93306679815349,42.93306679815349,1.7203198192527456,1.7203198192527456,33.06707055347237,42.93306679815349,4.541507202539779,1.7203198192527456
64,1.0,33.06707055347237,33.06707055347237,4.541507202539779,4.541507202539779,1.0,42.93306679815349,42.93306679815349,1.7203198192527456,1.7203198192527456,33.06707055347237,42.93306679815349,4.541507202539779,1.7203198192527456
65,1.0,33.06707055347237,33.06707055347237,4.541507202539779,4.541507202539779,1.0,42.93306679815349,42.93306679815349,1.7203198192527456,1.7203198192527456,33.06707055347237,42.93306679815349,4.541507202539779,1.7203198192527456
66,1.0,33.06707055347237,33.06707055347237,4.541507202539779,4.541507202539779,1.0,42.93306679815349,42.93306679815349,1.7203198192527456,1.7203198192527456,33.06707055347237,42.93306679815349,4.541507202539779,1.7203198192527456
67,1.0,33.06707055347237,33.06707055347237,4.541507202539779,4.541507202539779,1.0,42.93306679815349,42.93306679815349,1.7203198192527456,1.7203198192527456,33.06707055347237,42.93306679815349,4.541507202539779,1.7203198192527456
68,1.0,33.06707055347237,33.06707055347237,4.541507202539779,4.541507202539779,1.0,42.93306679815349,42.93306679815349,1.7203198192527456,1.7203198192527456,33.06707055347237,42.93306679815349,4.541507202539779,1.7203198192527456
69,1.0,33.06707055347237,33.06707055347237,4.541507202539779,4.541507202539779,1.0,42.93306679815349,42.93306679815349,1.7203198192527456,1.7203198192527456,33.06707055347237,42.93306679815349,4.541507202539779,1.7203198192527456
70,1.0,33.06707055347237,33.06707055347237,4.541507202539779,4.541507202539779,1.0,42.93306679815349,42.93306679815349,1.7203198192527456,1.7203198192527456,33.06707055347237,42.93306679815349,4.541507202539779,1.7203198192527456
71,1.0,33.06707055347237,33.06707055347237,4.541507202539779,4.541507202539779,1.0,42.93306679815349,42.93306679815349,1.7203198192527456,1.7203198192527456,33.06707055347237,42.93306679815349,4.541507202539779,1.7203198192527456
72,1.0,33.06707055347237,33.06707055347237,4.541507202539779,4.541507202539779,1.0,42.93306679815349,42.93306679815349,1.7203198192527456,1.7203198192527456,33.06707055347237,42.93306679815349,4.541507202539779,1.7203198192527456
73,1.0,33.06707055347237,33.06707055347237,4.541507202539779,4.541507202539779,1.0,42.93306679815349,42.93306679815349,1.7203198192527456,1.7203198192527456,33.06707055347237,42.93306679815349,4.541507202539779,1.7203198192527456
74,1.0,33.06707055347237,33.06707055347237,4.541507202539779,4.541507202539779,1.0,42.93306679815349,42.93306679815349,1.7203198192527456,1.7203198192527456,33.06707055347237,42.93306679815349,4.541507202539779,1.7203198192527456
75,1.0,33.06707055347237,33.06707055347237,4.541507202539779,4.541507202539779,1.0,42.93306679815349,42.93306679815349,1.7203198192527456,1.7203198192527456,33.06707055347237,42.93306679815349,4.541507202539779,1.7203198192527456
76,1.0,33.06707055347237,33.06707055347237,4.541507202539779,4.541507202539779,1.0,42.93306679815349,42.93306679815349,1.7203198192527456,1.7203198192527456,33.06707055347237,42.93306679815349,4.541507202539779,1.7203198192527456
77,1.0,33.06707055347237,33.06707055347237,4.541507202539779,4.541507202539779,1.0,42.93306679815349,42.93306679815349,1.7203198192527456,1.7203198192527456,33.06707055347237,42.93306679815349,4.541507202539779,1.7203198192527456
78,1.0,33.06707055347237,33.06707055347237,4.541507202539779,4.541507202539779,1.0,42.93306679815349,42.93306679815349,1.7203198192527456,1.7203198192527456,33.06707055347237,42.93306679815349,4.541507202539779,1.7203198192527456
79,1.0,33.06707055347237,33.06707055347237,4.541507202539779,4.541507202539779,1.0,42.93306679815349,42.93306679815349,1.7203198192527456,1.7203198192527456,33.06707055347237,42.93306679815349,4.541507202539779,1.7203198192527456
80,1.0,33.06707055347237,33.06707055347237,4.541507202539779,4.541507202539779,1.0,42.93306679815349,42.93306679815349,1.7203198192527456,1.7203198192527456,33.06707055347237,42.93306679815349,4.541507202539779,1.7203198192527456
81,1.0,33.06707055347237,33.06707055347237,4.541507202539779,4.541507202539779,1.0,42.93306679815349,42.93306679815349,1.7203198192527456,1.7203198192527456,33.06707055347237,42.93306679815349,4.541507202539779,1.7203198192527456
82,1.0,33.06707055347237,33.06707055347237,4.541507202539779,4.541507202539779,1.0,42.93306679815349,42.93306679815349,1.7203198192527456,1.7203198192527456,33.06707055347237,42.93306679815349,4.541507202539779,1.7203198192527456
83,1.0,33.06707055347237,33.06707055347237,4.541507202539779,4.541507202539779,1.0,42.93306679815349,42.93306679815349,1.7203198192527456,1.7203198192527456,33.06707055347237,42.93306679815349,4.541507202539779,1.7203198192527456
84,1.0,33.06707055347237,33.06707055347237,4.541507202539779,4.541507202539779,1.0,42.93306679815349,42.93306679815349,1.7203198192527456,1.7203198192527456,33.06707055347237,42.93306679815349,4.541507202539779,1.7203198192527456
85,1.0,33.06707055347237,33.06707055347237,4.541507202539779,4.541507202539779,1.0,42.93306679815349,42.93306679815349,1.7203198192527456,1.7203198192527456,33.06707055347237,42.93306679815349,4.541507202539779,1.7203198192527456
86,1.0,33.06707055347237,33.06707055347237,4.541507202539779,4.541507202539779,1.0,42.93306679815349,42.93306679815349,1.7203198192527456,1.7203198192527456,33.06707055347237,42.93306679815349,4.541507202539779,1.7203198192527456
87,1.0,33.06707055347237,33.06707055347237,4.541507202539779,4.541507202539779,1.0,42.93306679815349,42.93306679815349,1.7203198192527456,1.7203198192527456,33.06707055347237,42.93306679815349,4.541507202539779,1.7203198192527456
88,1.0,33.06707055347237,33.06707055347237,4.541507202539779,4.541507202539779,1.0,42.93306679815349,42.93306679815349,1.7203198192527456,1.7203198192527456,33.06707055347237,42.93306679815349,4.541507202539779,1.7203198192527456
89,1.0,33.06707055347237,33.06707055347237,4.541507202539779,4.541507202539779,1.0,42.93306679815349,42.93306679815349,1.7203198192527456,1.7203198192527456,33.06707055347237,42.93306679815349,4.541507202539779,1.7203198192527456
90,1.0,33.06707055347237,33.06707055347237,4.541507202539779,4.541507202539779,1.0,42.93306679815349,42.93306679815349,1.7203198192527456,1.7203198192527456,33.06707055347237,42.93306679815349,4.541507202539779,1.7203198192527456
91,1.0,33.06707055347237,33.06707055347237,4.541507202539779,4.541507202539779,1.0,42.93306679815349,42.93306679815349,1.7203198192527456,1.7203198192527456,33.06707055347237,42.93306679815349,4.541507202539779,1.7203198192527456
92,1.0,33.06707055347237,33.06707055347237,4.541507202539779,4.541507202539779,1.0,42.93306679815349,42.93306679815349,1.7203198192527456,1.7203198192527456,33.06707055347237,42.93306679815349,4.541507202539779,1.7203198192527456
93,1.0,33.06707055347237,33.06707055347237,4.541507202539779,4.541507202539779,1.0,42.93306679815349,42.93306679815349,1.7203198192527456,1.7203198192527456,33.06707055347237,42.93306679815349,4.541507202539779,1.7203198192527456
94,1.0,33.06707055347237,33.06707055347237,4.541507202539779,4.541507202539779,1.0,42.93306679815349,42.93306679815349,1.7203198192527456,1.7203198192527456,33.06707055347237,42.93306679815349,4.541507202539779,1.7203198192527456
95,2.0,78.35597676571436,45.28890621224198,4.541507202539779,4.541507202539779,1.0,42.93306679815349,42.93306679815349,10.700144240600451,8.979824421347706,39.17798838285718,42.93306679815349,4.541507202539779,5.350072120300226
96,2.0,78.35597676571436,45.28890621224198,4.541507202539779,4.541507202539779,1.0,42.93306679815349,42.93306679815349,10.700144240600451,8.979824421347706,39.17798838285718,42.93306679815349,4.541507202539779,5.350072120300226
97,2.0,78.35597676571436,45.28890621224198,4.541507202539779,4.541507202539779,1.0,42.93306679815349,42.93306679815349,10.700144240600451,8.979824421347706,39.17798838285718,42.93306679815349,4.541507202539779,5.350072120300226
98,2.0,78.35597676571436,45.28890621224198,4.541507202539779,4.541507202539779,1.0,42.93306679815349,42.93306679815349,10.700144240600451,8.979824421347706,39.17798838285718,42.93306679815349,4.541507202539779,5.350072120300226
99,2.0,78.35597676571436,45.28890621224198,4.541507202539779,4.541507202539779,1.0,42.93306679815349,42.93306679815349,10.700144240600451,8.979824421347706,39.17798838285718,42.93306679815349,4.541507202539779,5.350072120300226
100,2.0,78.35597676571436,45.28890621224198,4.541507202539779,4.541507202539779,1.0,42.93306679815349,42.93306679815349,10.700144240600451,8.979824421347706,39.17798838285718,42.93306679815349,4.541507202539779,5.350072120300226
101,2.0,78.35597676571436,45.28890621224198,4.541507202539779,4.541507202539779,1.0,42.93306679815349,42.93306679815349,10.700144240600451,8.979824421347706,39.17798838285718,42.93306679815349,4.541507202539779,5.350072120300226
102,2.0,78.35597676571436,45.28890621224198,4.541507202539779,4.541507202539779,1.0,42.93306679815349,42.93306679815349,10.700144240600451,8.979824421347706,39.17798838285718,42.93306679815349,4.541507202539779,5.350072120300226
103,2.0,78.35597676571436,45.28890621224198,4.541507202539779,4.541507202539779,1.0,42.93306679815349,42.93306679815349,10.700144240600451,8.979824421347706,39.17798838285718,42.93306679815349,4.541507202539779,5.350072120300226
104,2.0,78.35597676571436,45.28890621224198,4.541507202539779,4.541507202539779,1.0,42.93306679815349,42.93306679815349,10.700144240600451,8.979824421347706,39.17798838285718,42.93306679815349,4.541507202539779,5.350072120300226
105,2.0,78.35597676571436,45.28890621224198,4.541507202539779,4.541507202539779,1.0,42.93306679815349,42.93306679815349,10.700144240600451,8.979824421347706,39.17798838285718,42.93306679815349,4.541507202539779,5.350072120300226
106,2.0,78.35597676571436,45.28890621224198,4.541507202539779,4.541507202539779,1.0,42.93306679815349,42.93306679815349,10.700144240600451,8.979824421347706,39.17798838285718,42.93306679815349,4.541507202539779,5.350072120300226
107,2.0,78.35597676571436,45.28890621224198,4.541507202539779,4.541507202539779,1.0,42.93306679815349,42.93306679815349,10.700144240600451,8.979824421347706,39.17798838285718,42.93306679815349,4.541507202539779,5.350072120300226
108,2.0,78.35597676571436,45.28890621224198,4.541507202539779,4.541507202539779,1.0,42.93306679815349,42.93306679815349,10.700144240600451,8.979824421347706,39.17798838285718,42.93306679815349,4.541507202539779,5.350072120300226
109,2.0,78.35597676571436,45.28890621224198,4.541507202539779,4.541507202539779,1.0,42.93306679815349,42.93306679815349,10.700144240600451,8.979824421347706,39.17798838285718,42.93306679815349,4.541507202539779,5.350072120300226
110,2.0,78.35597676571436,45.28890621224198,4.541507202539779,4.541507202539779,1.0,42.93306679815349,42.93306679815349,10.700144240600451,8.979824421347706,39.17798838285718,42.93306679815349,4.541507202539779,5.350072120300226
111,2.0,78.35597676571436,45.28890621224198,4.541507202539779,4.541507202539779,1.0,42.93306679815349,42.93306679815349,10.700144240600451,8.979824421347706,39.17798838285718,42.93306679815349,4.541507202539779,5.350072120300226
112,2.0,78.35597676571436,45.28890621224198,4.541507202539779,4.541507202539779,1.0,42.93306679815349,42.93306679815349,10.700144240600451,8.979824421347706,39.17798838285718,42.93306679815349,4.541507202539779,5.350072120300226
113,2.0,78.35597676571436,45.28890621224198,4.541507202539779,4.541507202539779,1.0,42.93306679815349,42.93306679815349,10.700144240600451,8.979824421347706,39.17798838285718,42.93306679815349,4.541507202539779,5.350072120300226
114,2.0,78.35597676571436,45.28890621224198,4.541507202539779,4.541507202539779,1.0,42.93306679815349,42.93306679815349,10.700144240600451,8.979824421347706,39.17798838285718,42.93306679815349,4.541507202539779,5.350072120300226
115,2.0,78.35597676571436,45.28890621224198,4.541507202539779,4.541507202539779,1.0,42.93306679815349,42.93306679815349,10.700144240600451,8.979824421347706,39.17798838285718,42.93306679815349,4.541507202539779,5.350072120300226
116,2.0,78.35597676571436,45.28890621224198,4.541507202539779,4.541507202539779,1.0,42.93306679815349,42.93306679815349,10.700144240600451,8.979824421347706,39.17798838285718,42.93306679815349,4.541507202539779,5.350072120300226
117,2.0,78.35597676571436,45.28890621224198,4.541507202539779,4.541507202539779,1.0,42.93306679815349,42.93306679815349,10.700144240600451,8.979824421347706,39.17798838285718,42.93306679815349,4.541507202539779,5.350072120300226
118,2.0,78.35597676571436,45.28890621224198,4.541507202539779,4.541507202539779,1.0,42.93306679815349,42.93306679815349,10.700144240600451,8.979824421347706,39.17798838285718,42.93306679815349,4.541507202539779,5.350072120300226
